CHN,China,Huitengxile Jingneng Wind,100,41.09,112.37,Wind,306.0931517
CHN,China,Dahua,600,23.85,108.13,Hydro,2460.500359
CHN,China,Hohhot - Jinshan Coal,600,40.7069,111.4576,Coal,2979.873329
CHN,China,Hangzhou Hadian Banshan,1170,31.23,118.37,Gas,2222.232635
CHN,China,Diebu Lazikou Iii,5,34.0392,103.9092,Hydro,20.50416966
CHN,China,Changchun City Landfill Gas,3,43.862,125.477,Gas,5.698032399
CHN,China,Diluo Hydroelectric,100,27.5811,103.0447,Hydro,410.0833932
CHN,China,Changchung 3 Coal,600,43.7778,125.1429,Coal,2979.873329
CHN,China,Dingzhou Coal,2520,38.5122,114.8447,Coal,12515.46798
CHN,China,Changchung 4 Coal,600,44.04,125.2212,Coal,2979.873329
CHN,China,Diqing Prefecture Niru River Muxingtu,120,27.7341,100.2935,Hydro,492.1000718
CHN,China,Changde Coal,1320,29.197,111.5607,Coal,6555.721323
CHN,China,Dahuashui,200,26.82,107.26,Hydro,820.1667864
CHN,China,Dong Feng,695,26.86,106.15,Hydro,2850.079583
CHN,China,Changji Coal,250,43.9914,87.3125,Coal,1241.613887
CHN,China,Daihai Coal,2400,40.5204,112.6674,Coal,11919.49332
CHN,China,Hongba Small,4,39.6406,94.8339,Hydro,16.40333573
CHN,China,Huaneng Laizhou Phase 2,49,37.32,119.8872,Wind,149.9856443
CHN,China,Fujian Shouning Pingfeng,30,27.4206,119.3053,Hydro,123.025018
CHN,China,Daimangou,50.5,44.75,130.9,Wind,154.5770416
CHN,China,Dong River Dongyuan,20,23.8667,114.9061,Hydro,82.01667864
CHN,China,Honghua,228,24.23,109.53,Hydro,934.9901365
CHN,China,Changjiang,1220,19.46,108.9,Nuclear,4840.918508
CHN,China,Gansu Zhouqu Shimenping,15,33.41,104.28,Hydro,61.51250898
CHN,China,Hanpingzui,72,32.8389,105.1003,Hydro,295.2600431
CHN,China,Ganxipo Hydroelectric,75,30.0167,102.1167,Hydro,307.5625449
CHN,China,Huitengxile Wind,100,41.11,112.35,Wind,306.0931517
CHN,China,Gaobazhou Dam,252,30.3976,111.3406,Hydro,1033.410151
CHN,China,Huixian Coal,600,35.4312,113.8325,Coal,2979.873329
CHN,China,Changli Datan Wind,48,39.505,119.1797,Wind,146.9247128
CHN,China,Gd Power Chuanshan Wind,45,29.8479,121.0341,Wind,137.7419183
CHN,China,Hongjiadu,600,26.87,105.86,Hydro,2460.500359
CHN,China,Fujian Wutong,25,25.73,118.745,Hydro,102.5208483
CHN,China,Huizhou,2400,23.27,114.31,Hydro,9842.001436
CHN,China,Haoji Coal,1400,36.4865,116.3336,Coal,6953.037767
CHN,China,Changling Wind,9,44.1622,123.5919,Wind,27.54838366
CHN,China,Dala River Estuary Plant Diebu County,52,33.972,103.512,Hydro,213.2433645
CHN,China,Hongjiang,225,27.13,109.96,Hydro,922.6876347
CHN,China,Fujian Wuyishan Kengkou,6,27.87,117.97,Hydro,24.60500359
CHN,China,Harbin - Datang Coal,600,45.7105,126.4655,Coal,2979.873329
CHN,China,Hongjun 1-6 Coal,500,45.5,119.6545,Coal,2483.227774
CHN,China,Dalate 1-6 Coal,1980,40.3685,109.997,Coal,9833.581985
CHN,China,Huizhou Coal,660,22.7548,114.6271,Coal,3277.860662
CHN,China,Huaneng Nanjing Jinling,780,32.17,119.01,Gas,1481.488424
CHN,China,Geermu PV,10,36.3765,95.2691,Solar,96.87394356
CHN,China,Dongbaishan,15,29.4828,120.4423,Wind,45.91397276
CHN,China,Hongjun 7-8 Coal,600,45.5126,119.6492,Coal,2979.873329
CHN,China,Huaneng Ningxia Qingtongxia,30.24,36.77,106.08,Solar,292.9468053
CHN,China,Dongfang Coal,1400,19.0494,108.6364,Coal,6953.037767
CHN,China,Huizhou LNG Gas,1080,22.76,114.61,Gas,2051.291663
CHN,China,Geheyan,1200,30.47,111.14,Hydro,4921.000718
CHN,China,Hongjun 9-10 Coal,700,45.5074,119.6489,Coal,3476.518884
CHN,China,Changning Kawan Hydroelectric,18,99.133,25.316,Hydro,73.81501077
CHN,China,Hongkou Dam,200,26.8944,119.3279,Hydro,820.1667864
CHN,China,Gelantan Dam,390,22.7049,102.0574,Hydro,1599.325233
CHN,China,Dongga Power Plant,283.5,29.65,90.959,Oil,1673.221395
CHN,China,Harbin - Huadian 1 Coal,600,45.7099,126.6955,Coal,2979.873329
CHN,China,Changniping,20,27.123,109.503,Hydro,82.01667864
CHN,China,Donghai Bridge,102,30.77,121.98,Wind,312.2150148
CHN,China,Gengsheng,37.6,44.63,122.71,Wind,115.091025
CHN,China,Hongping,1200,29.06,115.36,Hydro,4921.000718
CHN,China,Dalate 7-8 Coal,1200,40.363,109.9973,Coal,5959.746658
CHN,China,Huizhou Landfill,3,23.1091,114.3479,Gas,5.698032399
CHN,China,Huaneng Panjin Dawa,49,40.8633,122.0386,Wind,149.9856443
CHN,China,Hulunbuir City Zhaluomude Datang Wind,49,49.1917,120.1667,Wind,149.9856443
CHN,China,Fujian Xiamen Dongbu,764,24.55,118.23,Gas,1451.098918
CHN,China,Dongjiang,500,25.87,113.31,Hydro,2050.416966
CHN,China,Hunan Changsha Qiaoyi Landfill,6,28.4211,112.9838,Gas,11.3960648
CHN,China,Changsha Coal,1200,28.4877,112.7985,Coal,5959.746658
CHN,China,Fujian Xietan,15,27.3001,119.5364,Hydro,61.51250898
CHN,China,Hongqiao Railway Station,6.68,31.2,121.32,Solar,64.7117943
CHN,China,Hunan Chenzhou Xiangdian Luhejin Wind,48,25.4422,112.7019,Wind,146.9247128
CHN,China,Dongjing Coal,300,37.4288,118.8581,Coal,1489.936664
CHN,China,Hunan Daxing Small,7,27.9023,110.9306,Hydro,28.70583752
CHN,China,Huaneng Shaanxi Jingbian Longzhou Phase 2,49,37.282,108.502,Wind,149.9856443
CHN,China,Fujian Yongan Fenghai,30,26.0193,117.2029,Hydro,123.025018
CHN,China,Hongshagang Shiyan Wind,49,39.0778,102.0782,Wind,149.9856443
CHN,China,Dongling,45,32.59,120.95,Wind,137.7419183
CHN,China,Huaneng Shandong Hekou Phase 3,49,38.0492,118.4642,Wind,149.9856443
CHN,China,Hunan Dongping,72,28.2,111.2,Hydro,295.2600431
CHN,China,Fujian Zhangping Huakou Plant,36,25.2806,117.523,Hydro,147.6300215
CHN,China,Harbin - Huadian 3 Coal,1640,45.9656,126.6626,Coal,8144.987099
CHN,China,Changshan Coal,660,45.317,124.4903,Coal,3277.860662
CHN,China,Gezhen Dam,80,19.1801,108.9683,Hydro,328.0667145
CHN,China,Dali (Maolin),91.86,43.41,116.26,Wind,281.1771692
CHN,China,Hebei Bode Shenlong Xiaoertai Wind,40,41.047,114.87,Wind,122.4372607
CHN,China,Hebei Bodeyulong Phase Four,49,41.0633,114.9356,Wind,149.9856443
CHN,China,Dalian - CPI Coal,600,39.0262,121.5494,Coal,2979.873329
CHN,China,Changshang Coal,2640,36.8972,117.8613,Coal,13111.44265
CHN,China,Hebei Bodeyulong Phase Three,49,41.068,114.8913,Wind,149.9856443
CHN,China,Dongliuxi Erji,12,30.53,110.75,Hydro,49.21000718
CHN,China,Gezhouba,3190,30.7397,111.2695,Hydro,13081.66024
CHN,China,Dongping Dam,110,30.1438,109.6162,Hydro,451.0917325
CHN,China,Huaneng Shandong Hekou Phase 4,49,38.01,118.53,Wind,149.9856443
CHN,China,Dalian - Guodian Coal,700,39.0353,121.8157,Coal,3476.518884
CHN,China,Fujian Zhangpu Liuao Wind,30,25.3308,118.7433,Wind,91.82794552
CHN,China,Changshatou,10,30.63,110.53,Hydro,41.00833932
CHN,China,Hongshan 1-2 Coal,1200,24.7299,118.7497,Coal,5959.746658
CHN,China,Hunan Dongtan,20,28.9669,110.0031,Hydro,82.01667864
CHN,China,Hebei Cangzhou,15,38.3211,116.9111,Gas,28.49016199
CHN,China,Hongshan 3-4 Coal,2000,24.7277,118.7478,Coal,9932.911096
CHN,China,Hunan Gaojiaba,20,29.1367,109.6911,Hydro,82.01667864
CHN,China,Fujian Zhaokou,60,26.41,118.1,Hydro,246.0500359
CHN,China,Changshu - CPI 1 Coal,3320,31.7563,120.9731,Coal,16488.63242
CHN,China,Huaneng Shandong Penglai Daliuhang Wind Power Phase 1,49,37.6008,120.9392,Wind,149.9856443
CHN,China,Dalian - Huaneng Coal,700,39.0148,121.7244,Coal,3476.518884
CHN,China,Hebei Chengde Huifeng,49,34.575,117.6026,Wind,149.9856443
CHN,China,Fukang - Huaneng Coal,270,44.1419,88.017,Coal,1340.942998
CHN,China,Golden Jumping Group,12,44.68,130.51,Solar,116.2487323
CHN,China,Dongshan,57.2,42.62,117.94,Wind,175.0852828
CHN,China,Dalian Tuchengzi Wind,30,40.01,121.84,Wind,91.82794552
CHN,China,Fukang - Shenhua Coal,300,44.1339,87.8344,Coal,1489.936664
CHN,China,Golmud,300,36.38,94.97,Gas,569.8032399
CHN,China,Hebei Chengde Runfeng,49,42.5503,117.62,Wind,149.9856443
CHN,China,Hongshi,200,42.95,127.13,Hydro,820.1667864
CHN,China,Hunan Gaoyongdong Small,8,26.8186,109.7239,Hydro,32.80667145
CHN,China,Changshu - CPI 2 Coal,1950,31.7566,120.979,Coal,9684.588319
CHN,China,Huaneng Shandong Rushan Phase 2 And Phase 3 Bundle,64,36.8014,121.5222,Wind,195.8996171
CHN,China,Hongsongwa,155.7,42.56,117.74,Wind,476.5870372
CHN,China,Changshu - UPM Coal,100,31.7466,121.0119,Coal,496.6455548
CHN,China,Hunan Guiyang County Datan,30,26.1019,112.6917,Hydro,123.025018
CHN,China,Golmud,200,36.4,95.157,Solar,1937.478871
CHN,China,Fularji 2 Coal,1200,47.1656,123.5848,Coal,5959.746658
CHN,China,Dongshen Coal,660,39.8228,110.0344,Coal,3277.860662
CHN,China,Hebei Chengde Songshan,49,42.35,117.4,Wind,149.9856443
CHN,China,Dalian Tuoshan Wafangdian,49,39.8067,121.6444,Wind,149.9856443
CHN,China,Dalian Tuoshan Wind,49,39.8333,121.6083,Wind,149.9856443
CHN,China,Dalinjiang,37,25.2908,111.6158,Hydro,151.7308555
CHN,China,Hebei Chengde Weichang Yudaokou Pasture,150,42.1892,116.9501,Wind,459.1397276
CHN,China,Fumeng Gulibengao,49,42.1833,121.45,Wind,149.9856443
CHN,China,Dalong Coal,600,27.2954,109.0132,Coal,2979.873329
CHN,China,Hongxingqiao Yongsheng County,6,26.4439,101.0236,Hydro,24.60500359
CHN,China,Huaneng Shandong Shouguang Phase 2 Wind,49,37.2548,118.959,Wind,149.9856443
CHN,China,Dongtai Tidal Flat Solar Park 1,30,32.64,120.91,Solar,290.6218307
CHN,China,Changshu Landfill,12,31.5936,120.6592,Gas,22.79212959
CHN,China,Gong Guo Qiao,750,25.59,99.335,Hydro,3075.625449
CHN,China,Hunan Huashun,49,29.05,112.89,Wind,149.9856443
CHN,China,Hebei Chongli County Qingsanying Second Phase Wind,49,41.2005,115.335,Wind,149.9856443
CHN,China,Hongyan Luoping County,8,25.2742,104.3644,Hydro,32.80667145
CHN,China,Fumeng Maniuhu,49,42.2667,121.3667,Wind,149.9856443
CHN,China,Hunan Huitong Changzhai,25,26.875,110.0417,Hydro,102.5208483
CHN,China,Gongba River Small,13,33.245,104.019,Hydro,53.31084111
CHN,China,Changtanhe,80,29.4683,111.0192,Hydro,328.0667145
CHN,China,Gongbaolage,39.75,41.75,115.27,Wind,121.6720278
CHN,China,Hongyang Coal,120,34.5515,119.5797,Coal,595.9746658
CHN,China,Hebei Chongli Honghualiang,49,40.5743,115.28,Wind,149.9856443
CHN,China,Fumin Dafengyakou Wind,33,25.167,102.483,Wind,101.0107401
CHN,China,Dongtai Tidal Flat Solar Park 2,30,32.64,120.95,Solar,290.6218307
CHN,China,Changxing - Huaneng Coal,1320,30.9144,119.9625,Coal,6555.721323
CHN,China,Hongyanhe,4183,39.8,121.48,Nuclear,16598.00174
CHN,China,Hebei Fengning Batou Wind,48,41.4744,116.1817,Wind,146.9247128
CHN,China,Gongboxia,1500,35.88,102.23,Hydro,6151.250898
CHN,China,Hunan Huitong Gaoyi,25,26.95,110.0167,Hydro,102.5208483
CHN,China,Dananhu - Guodian Coal,1320,42.3186,93.1885,Coal,6555.721323
CHN,China,Huaneng Shandong Shouguang Phase 3 Wind,49,37.2845,118.8707,Wind,149.9856443
CHN,China,Hongyuan Small,10,34.22,103.53,Hydro,41.00833932
CHN,China,Gongshan County Pula Hydro,24,27.7944,98.5875,Hydro,98.42001436
CHN,China,Fumin Mayingshan Wind,40,25.2014,102.4242,Wind,122.4372607
CHN,China,Hebei Fengning Dahexi Wind,49,41.6183,116.2606,Wind,149.9856443
CHN,China,Changxing - Zheneng Coal,1200,30.9901,119.9293,Coal,5959.746658
CHN,China,Funchunjiang Dam,297.2,29.7096,119.6533,Hydro,1218.767845
CHN,China,Huaneng Shandong Yishui Mazhan Phase 1 Wind,49,36.1158,118.7694,Wind,149.9856443
CHN,China,Hotan Coal,270,37.1667,79.906,Coal,1340.942998
CHN,China,Dananhu - SDIC Coal,1320,42.3055,93.3508,Coal,6555.721323
CHN,China,Hunan Jinqiao Cascade Small,7,26.3569,110.5965,Hydro,28.70583752
CHN,China,Houchang Small Shuicheng County,9,26.1343,105.1011,Hydro,36.90750539
CHN,China,Gongshan County Qiqi,24,27.745,98.6053,Hydro,98.42001436
CHN,China,Dongtang Coal,270,23.1395,113.729,Coal,1340.942998
CHN,China,Houma Coal,600,35.5911,111.3757,Coal,2979.873329
CHN,China,Hunan Laopokou,24,25.4,113.3014,Hydro,98.42001436
CHN,China,Gongxian Coal,1200,28.2697,104.6697,Coal,5959.746658
CHN,China,Changxing - Zheneng Gas,870,30.98,119.92,Gas,1652.429396
CHN,China,Huaneng Shanghai Baoshan,1200,31.46,121.4,Gas,2279.212959
CHN,China,Gongzui,2100,29.31,103.48,Hydro,8611.751257
CHN,China,Houpabu,31.5,37.12,119.64,Wind,96.41934279
CHN,China,Changzhi - Guodian Coal,660,36.1926,113.0116,Coal,3277.860662
CHN,China,Funing Coal,30,33.778,119.8087,Coal,148.9936664
CHN,China,Hebei Guyuan County Dongxinying Wind,199,41.4415,115.5253,Wind,609.1253719
CHN,China,Dananhu - Shenhua Coal,660,42.7409,93.4452,Coal,3277.860662
CHN,China,Funing County Baida,12,23.6675,106.0892,Hydro,49.21000718
CHN,China,Hebei Huadian Shangyi Ergongdi,49,41.5031,114.0015,Wind,149.9856443
CHN,China,Houshi Coal,3600,24.3048,118.1261,Coal,17879.23997
CHN,China,Gou Pi Tan,3000,27.3744,107.633,Hydro,12302.5018
CHN,China,Changzhi - Zhangzhe 2 Coal,840,36.3228,113.0807,Coal,4171.82266
CHN,China,Dongxinrong (Huaneng),250.95,44.71,122.74,Wind,768.1407643
CHN,China,Dandong - Huaneng Coal,700,39.8385,124.1457,Coal,3476.518884
CHN,China,Guadian Dam,2400,27.8221,101.9025,Hydro,9842.001436
CHN,China,Changzhi - Zhangzhe 3 Coal,600,36.3251,113.0813,Coal,2979.873329
CHN,China,Hebei Kangbao Wolongtushan,30,41.51,114.28,Wind,91.82794552
CHN,China,Funing County Gula Township Nalin,12,23.5711,106.0389,Hydro,49.21000718
CHN,China,Huaan Xipi,44,25.2,117.467,Hydro,180.436693
CHN,China,Hunan Lengshuijiang Langshitan,36,26.7525,111.9678,Hydro,147.6300215
CHN,China,Hebei Leting Phase 1,49,39.3608,119.1842,Wind,149.9856443
CHN,China,Guandi,2400,27.82,101.88,Hydro,9842.001436
CHN,China,Huaneng Shanghai Chongming Qianwei,20,31.7005,121.605,Wind,61.21863035
CHN,China,Huachuan (Baoshan) Wind,49,47.0053,130.9842,Wind,149.9856443
CHN,China,Hunan Linwu Sanshiliuwan Wind,48,25.3736,112.4844,Wind,146.9247128
CHN,China,Hebei Lingda,12,37.9008,114.5089,Gas,22.79212959
CHN,China,Guangan Coal,2400,30.5298,106.8256,Coal,11919.49332
CHN,China,Fuqing,4000,25.4426,119.444,Nuclear,15871.86396
CHN,China,Hunan Lizitang,9,26.7339,111.1075,Hydro,36.90750539
CHN,China,Guangdong Chaonan Chengtian Wind,49,23.1015,116.4304,Wind,149.9856443
CHN,China,Huaneng Shanghai Chongming Qianwei Phase 2,40,31.737,121.527,Wind,122.4372607
CHN,China,Dandong - Jinshan Coal,600,40.1055,124.3192,Coal,2979.873329
CHN,China,Changzhi - Zhangzhe 4 Coal,1200,36.327,113.0802,Coal,5959.746658
CHN,China,Huaneng Shanxi Ningwu Dongmafang Phase 1,49,38.7036,112.4244,Wind,149.9856443
CHN,China,Dongying,7,37.48,118.75,Solar,67.81176049
CHN,China,Fuqing Jiaru,48,25.5703,113.548,Wind,146.9247128
CHN,China,Danghe Upstream 3rd Cascade,20,39.3828,95.2561,Hydro,82.01667864
CHN,China,Changzhou,630,23.42,111.21,Hydro,2583.525377
CHN,China,Hunan Longhui Yuanmushan,16,27.085,111.0758,Hydro,65.61334291
CHN,China,Guangdong Chaonan Shalong Wind,49,23.1083,116.4806,Wind,149.9856443
CHN,China,Huachuan (Daqingbeishan) Wind,49,46.56,130.555,Wind,149.9856443
CHN,China,Changzhou Coal,1260,31.9576,119.9921,Coal,6257.733991
CHN,China,Dongzhangjia,50.25,42.81,124.18,Wind,153.8118087
CHN,China,Fuqing Jiaru Wind Power Phase 2,48,25.571,119.554,Wind,146.9247128
CHN,China,Huaneng Shanxi Pianguan,49,39.4119,111.8528,Wind,149.9856443
CHN,China,Danjiangkou,900,32.56,111.49,Hydro,3690.750539
CHN,China,Hunan Loudi Miaopu Landfill Gas,1,27.7089,111.9908,Gas,1.899344133
CHN,China,Hebei Shangyi Chaoligai,49,41.0695,114.0923,Wind,149.9856443
CHN,China,Huaneng Shanxi Tianzhen Phase 1 Wind,49,40.1967,114.1509,Wind,149.9856443
CHN,China,Fuqing Zeqi,48,25.4708,119.4777,Wind,146.9247128
CHN,China,Hunan Luxi County Nengtan,6,28.228,109.968,Hydro,24.60500359
CHN,China,Huade Changshun Wind,49,41.8556,113.9422,Wind,149.9856443
CHN,China,Guangdong Guanshan Wind,49,23.038,116.2994,Wind,149.9856443
CHN,China,Chaohu Coal,1200,31.6516,117.8225,Coal,5959.746658
CHN,China,Hebei Shangyi Dongshan,49,41.2865,114.2816,Wind,149.9856443
CHN,China,Daode Wind,49,44.0102,114.2493,Wind,149.9856443
CHN,China,Douhe Coal,1300,39.773,118.2729,Coal,6456.392212
CHN,China,Huaneng Shanxi Yuanping Duanjiapu,49,39.0667,112.675,Wind,149.9856443
CHN,China,Hunan Mayang Jinjiang Small,13,27.8878,110.0497,Hydro,53.31084111
CHN,China,Daqing - Central Coal,900,46.5524,125.0734,Coal,4469.809993
CHN,China,Fushun - CPI Coal,600,41.8897,123.9342,Coal,2979.873329
CHN,China,Daqing - Ethylene Coal,320,46.4449,125.2246,Coal,1589.265775
CHN,China,Hunan Qingxijiang,8,26.4792,110.3289,Hydro,32.80667145
CHN,China,Duanwang Coal Mine Methane,4,37.9427,112.9673,Gas,7.597376531
CHN,China,Guangdong Hejiang,7,24.16,115.57,Hydro,28.70583752
CHN,China,Huaneng Siping Phase 1,49,43.8917,123.6486,Wind,149.9856443
CHN,China,Dujiawan Small,4,36.5906,102.8339,Hydro,16.40333573
CHN,China,Fushun - Dongfang Coal,700,41.9222,124.0924,Coal,3476.518884
CHN,China,Huadian Beijing Miyunp,20,40.4428,116.7506,Solar,193.7478871
CHN,China,Hebei Shangyi Hanjiazhuang Phase 2,49,41.0802,114.0944,Wind,149.9856443
CHN,China,Chaoyang Yongsheng County,3,26.4478,101.025,Hydro,12.3025018
CHN,China,Dukouba Chongqing City,129,31.14,109.05,Hydro,529.0075772
CHN,China,Huadian Bejing,508,39.89,116.27,Gas,964.8668195
CHN,China,Fushun - Nenggang Coal,400,41.9252,124.0933,Coal,1986.582219
CHN,China,Chayouhouqi Hongmu Phase 1,20,41.15,113.15,Solar,193.7478871
CHN,China,Hebei Shangyi Longyuan Wind,150,41.1267,113.9347,Wind,459.1397276
CHN,China,Daqing - Hongwei Coal,200,46.5734,124.8193,Coal,993.2911096
CHN,China,Hunan Sangzhi Mishuihe,7,29.6361,109.7989,Hydro,28.70583752
CHN,China,Dundunliang,52.5,37.31,105.91,Wind,160.6989047
CHN,China,Futangba,360,31.38,103.52,Hydro,1476.300215
CHN,China,Huadian Daan Fengshuishan Phase 1,49,45.2667,123.4167,Wind,149.9856443
CHN,China,Daqing - Huaneng Coal,700,46.7046,124.847,Coal,3476.518884
CHN,China,Chayuan Coal,1320,27.4947,106.4507,Coal,6555.721323
CHN,China,Hebei Shangyi Manjing East,49,40.4957,114.56,Wind,149.9856443
CHN,China,Guangdong Huizhou,1080,22.76,114.61,Gas,2051.291663
CHN,China,Fuxi Coal,1200,28.666,104.6893,Coal,5959.746658
CHN,China,Chayuan First Cascade Hydroelectric,15,28.6969,102.4475,Hydro,61.51250898
CHN,China,Daqing - Xinhua Coal,530,46.1346,124.6006,Coal,2632.22144
CHN,China,Hunan Shanyangxi Small,12,29.5244,110.1075,Hydro,49.21000718
CHN,China,Hebei Shangyi Manjing North,49,41.08,114.27,Wind,149.9856443
CHN,China,Dushanzi Coal,375,44.3809,84.8697,Coal,1862.420831
CHN,China,Huadian Daan Fengshuishan Phase 2,49,45.2956,123.4108,Wind,149.9856443
CHN,China,Huaneng Siping Phase 3,48,43.8956,123.7075,Wind,146.9247128
CHN,China,Duyun Coal,1200,26.6304,107.5429,Coal,5959.746658
CHN,China,Huadian Fuqing Niutouwei Wind,30,25.4193,119.2791,Wind,91.82794552
CHN,China,Huadian Gansu Jiayuguan,10,39.76,98.112,Solar,96.87394356
CHN,China,Huadian Guyuan Phase 3,49,41.5608,115.6369,Wind,149.9856443
CHN,China,Huadian Guyuan Yueliangshan Wind Phase 1,49,36.2012,105.6177,Wind,149.9856443
CHN,China,Huadian Haiyuan Wuyuan First Phase Wind,49,36.661,105.628,Wind,149.9856443
CHN,China,Huadian Hebei Guyuan,100,41.5392,115.5719,Wind,306.0931517
CHN,China,Huadian Hebei Yuzhou Huanghualiang Wind,49,39.6203,114.6506,Wind,149.9856443
CHN,China,Huadian Hebei Yuzhou Zhenjiawan Wind,49,39.6417,114.7297,Wind,149.9856443
CHN,China,Huadian Heilongjiang Tangyuan Qushou,49,46.7469,129.6939,Wind,149.9856443
CHN,China,Huadian Inner Mongolia Guyang Hongnijing,49,41.45,109.7333,Wind,149.9856443
CHN,China,Huadian Inner Mongolia Keqi Wutaohai Phase 1,49,44.1542,117.1263,Wind,149.9856443
CHN,China,Huadian Inner Mongolia Naiman Banner First Phase Wind,49,42.8587,120.9167,Wind,149.9856443
CHN,China,Huadian Jilin Shuangliao Namusi Wind,49,43.456,123.393,Wind,149.9856443
CHN,China,Huadian Kailu Yihetala Phase One,49,43.8,120.9417,Wind,149.9856443
CHN,China,Huadian Kailu Yihetala Phase Two,49,43.8,120.95,Wind,149.9856443
CHN,China,Huadian Kulun,201,41.7181,112.6019,Wind,615.247235
CHN,China,Huadian Laizhou,40,37.1778,119.8067,Wind,122.4372607
CHN,China,Huadian Ningxia Haiyuan Xiajiayao Wind,49,36.4139,105.5506,Wind,149.9856443
CHN,China,Cheliwusu,49,41.7366,114.0023,Wind,149.9856443
CHN,China,Hebei Shangyi Moshishan,49,41.0768,114.1729,Wind,149.9856443
CHN,China,Dashantai Phase 2 Wind,49,39.6517,112.2689,Wind,149.9856443
CHN,China,Guangdong Jiahu,48,22.81,115.93,Wind,146.9247128
CHN,China,Hunan Shimen Zhongjundu Hydro,26,29.8153,110.9117,Hydro,106.6216822
CHN,China,Fuxin - CPI Coal,1200,41.9976,121.6617,Coal,5959.746658
CHN,China,Huadian Ningxia Ningdong Phase 4,49,37.8169,106.7003,Wind,149.9856443
CHN,China,Hunan Shuangpai Wulipai,45,26.0594,111.6577,Hydro,184.5375269
CHN,China,Chenergy Fangzheng County Hutieling Wind,49,45.8392,129.385,Wind,149.9856443
CHN,China,Huaneng Siping Xinfeng Phase 2,49,43.9064,123.7819,Wind,149.9856443
CHN,China,Hebei Shengyuan Xuandong Coal Mine Methane,20,40.55,115.15,Gas,37.98688266
CHN,China,Chengbihe,30,23.95,106.64,Hydro,123.025018
CHN,China,Guangdong Lankou Hydro,26,23.9322,115.0456,Hydro,106.6216822
CHN,China,Hunan Taizhou,25,26.2794,111.5442,Hydro,102.5208483
CHN,China,Ebian Yi County Shugujiao,8,28.9414,103.1997,Hydro,32.80667145
CHN,China,Fuxin - Jinshan Coal,600,41.7848,121.4334,Coal,2979.873329
CHN,China,Datang Anzishan Wind,45,34.791,111.587,Wind,137.7419183
CHN,China,Hunan Taojiang Baizhuzhou Hydroelectric,45,28.5506,111.8539,Hydro,184.5375269
CHN,China,Chengbu County Laozhai,16,25.9917,110.2656,Hydro,65.61334291
CHN,China,Enhong Coal,300,25.2339,104.1108,Coal,1489.936664
CHN,China,Guangdong Leiling Wind,49,23.1283,116.3722,Wind,149.9856443
CHN,China,Hebei Shiren Ii Wind,25,40.9797,114.3,Wind,76.52328793
CHN,China,Fuxin Kaidi Tailama Dongshan Wind,49,42.0768,121.273,Wind,149.9856443
CHN,China,Datang Bazhou Bohu Phase I,20,41.74,86.893,Solar,193.7478871
CHN,China,Hunan Taoliao Small,10,26.075,113.729,Hydro,41.00833932
CHN,China,Chengbu Miao Liuma Hydro,6,26.29,110.0231,Hydro,24.60500359
CHN,China,Chengdu Jiujiang Municipal Solid Waste Incineration,36,30.083,102.9,Gas,68.37638878
CHN,China,Chengdu Luodai,24,30.647,104.283,Gas,45.58425919
CHN,China,Chengdu Xiangfu Municipal Solid Waste Incineration,36,30.822,104.233,Gas,68.37638878
CHN,China,Chengkou County Huangan River Lijiaba Hydroelectric,12,31.8272,109.0761,Hydro,49.21000718
CHN,China,Chengshan Sancun,48.75,36.96,122.07,Wind,149.2204115
CHN,China,Chengzigou Plant,115,33.1144,104.9364,Hydro,471.5959022
CHN,China,Chenjiagang Coal,1320,34.4242,119.7985,Coal,6555.721323
CHN,China,Chicheng Dananshan,49,40.9333,115.5625,Wind,149.9856443
CHN,China,Chifeng Ningcheng Dachengzi Wind,49,41.7242,118.665,Wind,149.9856443
CHN,China,Chifeng Ongniud Banner Wufendi Wind,49,43.2069,118.4275,Wind,149.9856443
CHN,China,Chifeng Songshanqu Sandaogou,49,42.5906,118.1705,Wind,149.9856443
CHN,China,Chint Qinghai Golmud,20,36.39,95.193,Solar,193.7478871
CHN,China,Chiping - Xinyuan Coal,3960,36.6148,116.2194,Coal,19667.16397
CHN,China,Chitan,400,26.71,117.12,Hydro,1640.333573
CHN,China,Chonghu'er,110,48.18,87.152,Hydro,451.0917325
CHN,China,Chongming Gas,828,31.59,121.47,Gas,1572.656942
CHN,China,Chongqing Chengkou Baiguoping,10,32.1136,108.4286,Hydro,41.00833932
CHN,China,Huaneng Siping Xinfeng Phase 4,49,43.8931,123.5714,Wind,149.9856443
CHN,China,Chongqing Chengkou County Jianjiawan,26,32.0149,108.6097,Hydro,106.6216822
CHN,China,Chongqing Coal,600,29.4844,106.5395,Coal,2979.873329
CHN,China,Chongqing Jinjiaba Hydroelectric,75,28.37,108.41,Hydro,307.5625449
CHN,China,Hebei Weichang Dishuihu Wind,49,42.267,117.917,Wind,149.9856443
CHN,China,Fuyang Coal,1280,33.0047,115.8448,Coal,6357.063101
CHN,China,Hebei Weichang Guangfayong Wind,49,42.2167,117.85,Wind,149.9856443
CHN,China,Hebei Weichang Yangshugou Wind,49,42.5,117.677,Wind,149.9856443
CHN,China,Fuzhou (Jiangxi) Coal,2000,27.7855,116.5638,Coal,9932.911096
CHN,China,Hebei Weichang Zhangjiawan Wind,49,42.2553,117.9314,Wind,149.9856443
